fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,userCategory,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,x_coord,y_coord,netPatrimony,providedFlow,rescuedFlow,ann_return,ann_stdev,dist_anomaly,netPatrimony_scaled,2015_return,2015_stdev,2016_return,2016_stdev,2017_return,2017_stdev,2018_return,2018_stdev,2019_return,2019_stdev,2020_return,2020_stdev,cluster
8357-7,RENTA FUTURA,A,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8357-7A,"Domestic Bond, > 365",0,0.011028784,0.008958203,-0.006752951,0.004695358,0.006736569,0.009776863,0.006225166,-0.000752469,-0.000876805,-0.001866074,-0.004414404,0.010452264,0.008729797,0.003382864,0.002298154,0.007529699,0.003630817,0.003409004,0.008467372,0.00527475,-0.006851546,-0.010520826,0.015636422,0.007220384,0.008380236,0.001983261,0.005487803,-0.003301829,-0.001443417,-0.003620787,0.004485772,-0.006032285,-0.007007067,0.000552227,0.007434291,0.005485196,0.00626675,0.002431062,-1.89E-05,0.005707059,0.004567069,0.003580091,0.002268071,0.000518542,-0.004567358,0.002364551,0.003346967,0.006281978,0.001686377,0.009993633,0.008046051,0.012931116,0.011820496,0.015766659,0.012336007,0.002355112,-0.030409023,-0.023240709,0.02600695,0.010026822,-0.454100272,-0.018520186,0.037699743,0.028114536,-0.003141081,-0.004369762,0.018397068,-0.014967577,0.014366612,0.009866523,0.002179302,0.01737133,-4.5070868,23.599583,82296411825,50372734.66,59192265.3,-5.260904687,19.04017087,1,20.69621604,3.305717014,2.124154659,4.148740062,2.506071129,0.679561379,1.856465892,2.673802352,1.04400215,4.684124953,5.815749221,-41.57331411,48.52505444,3
8776-9,RENTA INTERNACIONAL,A,"Fondos de Deuda > 365 Dias Internacional, Mercados Internacionales",FM DE LIBRE INVERSION,6,P,8776-9A,"International Bond, > 365",0,-0.017685155,0.006208026,-0.020158938,0.000449414,0.014540887,0.04103379,0.01379509,-0.016050139,0.009480156,0.015606063,-0.022936633,-0.009879113,-0.008374512,-0.006549612,0.002243847,0.038364463,-0.021724888,0.004392688,0.039464876,-0.027126673,-0.016977023,0.00670979,0.001452695,-0.027082163,0.014546624,0.024986523,0.008547023,0.017710559,-0.013597692,-0.012307421,-0.032403557,0.012685907,-0.00483498,0.01164967,-0.045252934,-0.019350106,-0.025057875,0.021053511,0.005697086,0.026697104,0.022996175,-0.00991049,0.057692309,-0.029152679,0.044173935,-0.044032012,0.032853672,-0.026236483,0.000273003,0.051224334,0.00534296,0.045263693,-0.021437566,0.034999802,0.034287496,0.009703924,0.009169528,0.100895202,-0.066664478,0.07586561,0.018517653,-0.054826981,0.019628727,-0.008313459,0.029093846,-0.050862026,0.023130587,0.002258699,-0.021728014,0.023666865,-0.061427846,0.023801221,-11.600754,-4.3012395,2071827739,10926615.8,8304471.753,3.791108123,10.67787777,0,10.26927926,2.25689186,6.847117049,0.959256558,7.507616816,-2.057975588,7.704424291,10.21751488,11.29240033,21.18980514,14.9460528,-8.361595448,11.99400317,9
9084-0,RENTA LOCAL UF,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,9084-0A,"Domestic Bond, > 365",0,0.008007487,0.004796709,-0.003042624,0.004727406,0.004505151,0.008890244,0.005384283,0.000141243,-0.001117049,0.000108408,-0.002143004,0.008060247,0.007700911,0.002294556,0.002173838,0.005916518,0.003541944,0.003374003,0.007922931,0.004920802,-0.004913864,-0.008221117,0.016071763,0.005315062,0.007325932,0.002791225,0.005235073,-0.001473707,-0.000179436,-0.00228748,0.002148389,-0.00334942,-0.0049011,0.001565212,0.006794524,0.004092263,0.004842272,0.001613283,0.000129093,0.005561737,0.003497763,0.003409861,0.002920464,0.000737285,-0.00322014,0.002151942,0.002429103,0.004458743,0.000747777,0.006283272,0.007122606,0.007245162,0.008079203,0.010148119,0.007773696,0.002504314,-0.01562105,-0.021200982,0.009866947,0.007654751,-0.014414886,-0.021424683,0.025960793,0.013745622,-0.004680651,-0.001842696,0.01692091,-0.009562098,0.010704766,0.009825352,-0.000957983,0.01317394,7.503273,17.514086,25908198797,225895624.1,153634184.8,3.280678943,2.677284133,0,13.36733626,3.059090556,1.427010496,4.133262306,2.229038426,1.366964802,1.418959086,2.430811272,0.835369912,2.261322845,3.668023463,2.347762023,5.009484986,0
8609-6,RENTA NOMINAL,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8609-6A,"Domestic Bond, > 365",0,0.00178325,-0.000230495,0.00198219,0.000414081,0.004549587,0.007176543,0.003549116,-0.004200832,0.001252068,-0.002669165,-0.002067127,0.005583846,0.004903323,0.002959386,0.006364671,0.003640628,0.00540978,0.003328481,0.007564635,0.004329186,-0.000622342,-0.005063613,0.010723766,0.00402023,0.004531468,0.002793319,0.006156073,0.000298349,0.00198386,0.001478118,0.000636903,-0.00210122,-0.000115173,-0.000696396,0.003473704,0.004112504,0.003228213,0.00224659,0.001064706,0.002535707,0.002737183,0.002363918,0.002000588,0.000431288,-0.001480873,0.002579535,0.0035385,0.003182464,0.001002137,0.005965962,0.005254706,0.009590317,0.011385275,0.010089365,0.006327806,0.003300474,-0.015302563,-0.009345265,0.011463394,0.000844873,-0.005883857,-0.006096055,0.02601024,0.013469212,0.004016726,-0.00020788,0.005236452,-0.004308422,0.004712288,0.0027734,-2.76E-05,0.005427598,13.897902,8.556958,2161848685,206974.2705,1251143.168,3.275219283,1.881694105,0,10.28097945,1.154410947,1.152242916,4.43207793,1.434898602,1.856443676,0.840859698,2.144120329,0.497618583,4.006814327,2.99587678,3.996817331,3.246938927,0
9145-6,RENTA NOMINAL CHILE,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,9145-6A,"Domestic Bond, > 365",0,0.00182974,0.001050503,0.002310237,0.002366506,0.004303616,0.007070295,0.003554496,-0.002831667,0.001712966,-0.000849192,-0.001004061,0.008569386,0.006887985,0.003763538,0.003441578,0.003399565,0.004397637,0.00384882,0.007138035,0.003701566,-9.79E-05,-0.005580479,0.012762937,0.00623251,0.004110978,0.003835711,0.00619621,-0.000349029,0.001550503,0.0014072,0.000349485,-0.000910619,-0.000428724,-0.000167445,0.004849808,0.004624915,0.002652653,0.002121531,0.00290719,0.001564166,0.002153663,0.002284677,0.00332723,4.52E-05,-0.001097215,0.00372912,0.004829961,0.002954297,0.002182192,0.005666305,0.005081868,0.007372773,0.012000633,0.008269823,0.005406962,0.002320973,-0.009980058,-0.019063711,0.003899939,0.000508884,-0.014683972,-0.020845343,0.003251566,-0.007483386,0.001131775,0.002249572,0.004927519,-0.004550473,0.007404941,0.007026972,-2.65E-05,0.007194421,14.002088,6.762013,1467816618,1247483.264,6972880.845,2.303860944,1.98811073,0,10.19077483,1.941989736,0.997304792,4.443421265,1.566690104,2.060403178,0.856967119,2.477936381,0.570852478,2.299534748,3.085896272,-2.179639849,3.155676795,0
8028-4,RETORNO L.P. UF,B,"Fondos de Deuda > 365 Dias Nacional, Inversion en UF > 5 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8028-4B,"Domestic Bond, > 365",0,0.00856716,0.009515555,-0.006492918,0.004872156,0.00413109,0.010593792,0.006428076,0.001113245,0.006005905,-0.001627247,-0.001918954,0.00756449,0.014361498,0.005341592,0.006782746,0.005798258,0.006816272,0.012318314,0.021621836,0.019107728,-0.006043641,-0.026568584,0.020707595,0.009578174,0.014700115,0.003554222,0.009299126,-0.002800193,-0.003245022,-0.004146855,0.00359691,-0.003177912,-0.013512064,0.000844299,0.013251881,0.003034,0.007684533,0.007161115,0.002540009,0.004839432,0.005989367,0.005958926,0.007120927,0.001476819,-0.00383601,0.005419971,0.010568344,0.007000081,0.004725522,0.022918081,0.008803328,0.022889607,0.020540388,0.029654241,0.022381364,-0.002770005,-0.043756089,-0.066439427,0.033209399,0.019508663,-0.031717941,-0.041049923,0.035917097,0.041391775,0.002451588,-0.004545805,0.024043287,-0.028883735,0.010907972,0.008690212,0.013050782,0.024351761,-6.481773,29.771421,1593419062,548944.407,1685561.233,5.687284922,6.028028168,0,10.20709961,4.181754327,1.865061261,8.2192829,4.813823646,1.816234652,2.902507164,5.623881121,1.323728255,4.797992159,11.03262763,2.686157625,9.432968891,0
8577-4,SANTANDER A,APV,Balanceado Agresivo,FM DE LIBRE INVERSION,6,P,8577-4APV,"Balanced, Aggressive",0,0.015455102,0.003085082,0.017551529,0.002199029,-0.002559198,0.020174038,-0.03136505,-0.032011106,0.055712484,0.012444836,-0.013796617,-0.059354656,-0.019861796,0.040314465,-0.000752643,0.033262225,-0.034657575,0.038084753,0.032777085,-0.022871961,0.000333231,0.004334712,-0.002165167,0.000274279,0.028070356,0.050671931,0.015576122,0.017906954,-0.00906806,0.020491342,-0.019666509,0.025156102,0.020684865,-0.005480563,-0.003681268,0.042594718,-0.047201318,-0.006671617,0.01491579,-0.004290847,-0.011949039,0.016645138,0.018295191,-0.018352555,-0.024434591,-0.0107129,-0.014714277,0.032448775,0.002047812,0.030566742,0.017754354,-0.016220294,0.015872398,0.012593099,-0.020103517,0.032714042,0.019644263,0.065753297,-0.014720132,0.02581924,-0.04559389,-0.135553511,0.081975382,0.004583673,0.063573393,-0.003611038,0.039975462,-0.009789719,-0.017612712,0.097088048,-0.009882721,0.038660216,-26.915485,-3.8096123,5566428387,6101953.194,5893683.339,7.098846343,11.7006488,0,10.72347894,4.468247181,8.6481278,6.730764442,9.144872866,14.77063039,7.02568273,-8.678003714,6.771859216,15.24040451,8.758472141,4.431754343,22.55422629,9
8159-0,SANTANDER ACCIONES ASIA EMERGENTE,APV,Accionario Asia Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8159-0APV,Emerging Equity,0,-0.002696642,0.013010037,0.037427679,-0.012445308,-0.006307646,-0.020718162,-0.05602474,-0.017540831,0.066379467,0.009190095,-0.014398846,-0.087055888,-0.029908344,0.061318151,-0.024496171,0.03881864,-0.022922698,0.050421139,0.06079438,-0.009132915,-0.026738705,-0.003308356,-0.031936969,0.029648754,0.029513598,0.055699231,0.02468975,0.04784817,0.001325995,0.028047337,-0.020225,0.009129285,0.042645092,0.02179675,-0.025667967,0.050437753,-0.063942297,0.00189751,0.011154494,0.028826543,-0.016813347,-0.010998393,0.039715848,-0.046365853,-0.057029259,0.015005071,0.002480443,0.010892162,0.010845327,0.065996121,0.017861177,-0.031587893,0.012233667,0.015867311,-0.00963791,0.022623725,0.047764934,0.112494638,-0.026403194,0.018861837,-0.0153873,-0.109193451,0.071827949,-0.043346748,0.103227458,0.003646265,0.059033931,-0.003884102,0.01182066,0.073880172,-0.018259372,0.082913024,-33.10185,-30.814087,1533107635,1559402.983,1507310.438,10.19796581,14.45314444,0,10.19926082,-0.921198392,11.14138338,5.696344616,13.41398759,23.29140772,9.106895029,-9.747890285,11.91118052,25.53292666,14.39907608,12.05986019,21.26460163,8
8090-K,SANTANDER ACCIONES GLOBAL DESARROLLADO,APV,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8090-KAPV,International Equity,0,0.023791659,-0.0007688,-0.002229125,0.014152488,0.006266837,0.051045483,-0.023571935,-0.041163678,0.069004301,0.022231667,-0.008845288,-0.084926699,-0.018489337,0.027187077,-0.004280479,0.047970814,-0.071062201,0.037595671,0.041449386,-0.033247679,-0.022841161,0.04258993,0.012145633,-0.01311997,0.030937724,0.034799024,0.018450059,0.033463259,-0.008651638,0.00612034,-0.035899166,0.034147846,0.020487579,0.027727094,-0.029884798,0.033558304,-0.05037018,-0.017268205,0.02862872,0.035472969,0.018351181,0.006957648,0.073198835,-0.026710045,-0.031272586,-0.0224151,-0.045320391,0.021111754,0.019770593,0.046648343,0.036161693,-0.010581857,0.007251481,0.038184157,-0.003931661,0.029006715,0.036903232,0.129918544,-0.051005021,0.061378175,-0.058383965,-0.15056842,0.080604593,-0.008776998,0.026196404,-0.033968137,0.064300571,-0.020243719,-0.042644848,0.096932849,-0.0559616,0.048063266,-50.044174,-1.6571251,2600418397,1223507.08,1409158.251,7.485845904,15.45533145,0,10.33798116,11.02001711,10.90102855,5.273885651,13.35083729,13.60916646,8.966828083,-3.743138984,13.33492707,30.40060673,15.55143262,-12.2014181,25.08283006,1
8058-6,SANTANDER ACCIONES GLOBAL EMERGENTE,APV,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8058-6APV,Emerging Equity,0,-0.002405514,-0.004854306,0.039572579,-0.022664675,0.00204388,-0.008347813,-0.046525844,-0.032496053,0.064772546,0.006940329,-0.026780527,-0.082397922,-0.012726836,0.075572164,-0.011129406,0.012673338,-0.012561942,0.048917361,0.051743916,-0.015167128,-0.014726533,-0.013721329,-0.007849661,0.021752411,0.03390582,0.052676917,0.013203872,0.036763951,-0.004615749,0.031880797,-0.014035514,0.005384933,0.026807862,0.022410185,-0.022833104,0.053681575,-0.051032582,-0.009911174,0.002328226,-0.001018228,-0.022585271,0.012260759,0.028722987,-0.034976948,-0.037949984,0.000401751,-0.005649265,0.026081393,-0.004291447,0.033255923,0.022030997,-0.025397993,0.014656533,0.015867779,-0.032573695,0.031691689,0.04494463,0.09656465,-0.021008823,0.017825466,-0.033766995,-0.142444389,0.071596061,-0.028212441,0.089801855,-0.002711897,0.048988838,-0.014602077,0.004742195,0.090480874,-0.024164676,0.077624088,-31.385553,-27.748215,2173328545,581635.0308,743715.1311,7.207257114,13.94953542,0,10.28247151,-3.524225037,11.10591807,9.987496925,11.56965667,19.41251547,8.094372311,-11.56746155,8.193068077,18.26653509,12.85234598,3.64456269,23.62368135,8
8160-4,SANTANDER ACCIONES LATINOAMERICA,APV,Accionario America Latina,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8160-4APV,International Equity,0,0.015700516,-0.070519285,0.063797259,-0.047762476,0.024764362,-0.028089935,-0.067898814,-0.061980645,0.046760675,0.011394659,-0.049196668,-0.041163697,-0.000863752,0.121308263,0.033771263,-0.032765961,0.031401148,0.04954157,0.065616275,-0.037249355,0.083799949,-0.105554854,0.008230857,0.041104015,0.051472525,0.036514183,-0.013811266,-0.007172745,-0.013542248,0.051224035,0.008696081,0.026632363,-0.022280397,-0.004214312,-0.036524239,0.109190781,-0.025833343,-0.028279817,0.011380588,-0.106630235,-0.029428558,0.105671807,-0.051129367,0.025196516,0.09214735,-0.051380068,-0.000643747,0.071008458,-0.018162604,-0.037462642,0.028749197,0.0158472,0.012347983,0.042674375,-0.062705692,0.047530727,0.06092096,0.038468424,0.021085678,0.018891109,-0.112363402,-0.351575306,0.057440871,-0.001216832,0.08473519,0.019158931,-0.018620445,-0.083193792,-0.006572682,0.205519921,0.007305609,-0.003498967,-3.04452,-44.8148,1410958709,961223.4616,552897.1703,0.395773059,24.42080226,0,10.1833849,-16.17107096,16.88032065,21.59354101,21.91050465,7.49220169,10.4650191,-7.5552959,21.65106461,15.14758773,13.22964074,-27.05861744,48.13328946,6
8488-3,SANTANDER ACCIONES USA,APV,Accionario EEUU,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8488-3APV,International Equity,0,0.027052106,-0.000239311,-0.024097263,0.01737555,0.013799396,0.068776507,-0.024636919,-0.03606019,0.077463959,0.029256552,-0.011185386,-0.080431595,-0.008660021,0.015912102,-0.011966758,0.059650323,-0.058076219,0.03727852,0.032971328,-0.039248918,-0.019297188,0.067647461,0.013354535,-0.02013942,0.039058371,0.0201651,0.008790209,0.021568419,-0.009052384,0.000649186,-0.037973431,0.034147063,0.020893606,0.042623256,-0.038867554,0.034054639,-0.052575152,-0.009764827,0.015558284,0.056852491,0.033359712,0.01599277,0.094631058,-0.027416407,-0.01675463,-0.022833215,-0.067101835,0.030518723,0.020740356,0.055463466,0.038452072,-0.022151313,0.019175372,0.04575814,0.008269811,0.024473653,0.017473726,0.158053899,-0.071761068,0.12431798,-0.046935619,-0.053392961,0.121066747,0.076905193,0.102841845,0.003396582,0.104161301,-0.007235439,0.009052455,0.06084165,-0.02206951,0.023158827,-54.648033,-2.9041083,2929408610,7650077.549,3992915.21,18.19758515,16.5519621,0,10.38074063,13.88664284,12.82431592,8.480053112,13.77707451,10.24826594,9.787629961,0.879760302,16.49641923,31.73042503,19.34489851,38.30498833,22.00085235,1
8576-6,SANTANDER B,APV,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,8576-6APV,"Balanced, Moderate",0,0.01371843,0.003232642,0.01351585,0.001527705,-0.004765061,0.01536616,-0.020610133,-0.024974462,0.040913088,0.007618249,-0.010900597,-0.040061659,-0.0105732,0.031202323,0.000754358,0.02457369,-0.023397163,0.030968659,0.029612163,-0.01567482,0.000315372,-0.00126969,-0.000309186,0.002504391,0.024317146,0.041532966,0.013418541,0.013452516,-0.008700339,0.014989,-0.014292054,0.018223325,0.014975064,-0.008526981,0.001150671,0.033090758,-0.034994617,-0.003687327,0.012299926,-0.003639401,-0.009400867,0.012679364,0.011985153,-0.013324483,-0.020019024,-0.006116876,-0.00949882,0.028582164,0.002541428,0.026356187,0.015005391,-0.010378355,0.017281328,0.012383383,-0.011960439,0.023762025,0.007199655,0.042081586,-0.002202219,0.019191596,-0.038220253,-0.107659355,0.07187812,0.013928297,0.052920125,0.00178864,0.032786752,-0.013403843,-0.009347539,0.07524129,-0.005581029,0.033897848,-24.853775,-3.8157482,3303183178,1312646.966,3966785.119,6.716948241,9.102517032,0,10.42932079,3.343422113,6.418063839,6.616598113,6.860540555,11.47898908,5.693700843,-6.291821687,5.058547869,12.76055946,5.656740151,6.18843389,18.24751511,9
8287-2,SANTANDER BONOS Y LETRAS,APV,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8287-2APV,"Domestic Bond, > 365",0,0.009732321,0.007664823,-0.007270378,0.006046608,0.006139685,0.014439876,0.007569401,-0.000934403,0.001667388,-0.000755296,-0.002791486,0.013070769,0.010807862,0.003262319,0.004424762,0.00800567,0.005353019,0.006673952,0.010219402,0.006991743,-0.005397576,-0.009262599,0.02182212,0.008276213,0.009142546,0.003313252,0.007045536,-0.002312437,-7.15E-05,-0.001155066,0.004253381,-0.005787287,-0.005669227,0.000171587,0.009041523,0.004702062,0.006646942,0.00336572,0.000836392,0.00660886,0.004501289,0.004182123,0.003623389,0.00091039,-0.00396954,0.003314532,0.00340386,0.006677269,0.001571365,0.008845111,0.007433009,0.015373791,0.011928312,0.01951985,0.012857912,0.003433862,-0.027375906,-0.021099779,0.026691573,0.011405686,-0.024664505,-0.021296853,0.038623792,0.033872923,-0.000271531,-0.000804795,0.025989521,-0.015804981,0.012266009,0.012287112,0.004762286,0.019301282,-2.9218264,25.424664,1187752656,1303284.989,2398504.145,5.713432673,3.94229915,0,10.1543744,4.209274092,2.195739253,6.437802953,2.833567616,1.797424351,1.855894626,3.389091786,1.029750794,5.938709212,5.651304674,6.450723492,7.403410986,0
8578-2,SANTANDER C,APV,Balanceado Moderado,FM DE LIBRE INVERSION,6,P,8578-2APV,"Balanced, Moderate",0,0.012570707,0.004539394,0.005179724,0.002074837,-0.002952752,0.016823189,-0.009795757,-0.018618857,0.027213715,0.005096604,-0.009007307,-0.022350449,-0.002265225,0.022820455,0.002063072,0.016159388,-0.014904059,0.022013675,0.026067662,-0.008622978,-0.002088031,-0.014111806,0.011808692,0.00246994,0.019290215,0.030404857,0.012413317,0.009416736,-0.008861845,0.008303707,-0.01143477,0.012562453,0.005552957,-0.008258393,0.003097301,0.022456638,-0.022861391,0.002529705,0.009371306,-0.005258209,-0.003912888,0.011565458,0.010254734,-0.00764726,-0.011274703,-0.002276323,0.000641647,0.022002568,0.001537742,0.025840332,0.010488458,0.002788796,0.023333885,0.023128852,6.65E-05,0.015392395,-0.004238418,0.017486052,0.015531361,0.015052113,-0.03709955,-0.08170724,0.066050314,0.031140244,0.034585348,-0.001378,0.027917507,-0.022746014,-0.004288546,0.051911647,0.002543186,0.026335235,-17.299055,4.295585,6098304439,8183958.141,9427296.536,6.696674732,6.990046453,0,10.79260785,3.275890537,4.506090913,5.935078987,5.229561338,7.407189852,4.390470163,-1.922921637,3.562424221,13.88736814,3.634147822,5.927082787,14.77514479,7
8900-1,SANTANDER D,APV,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8900-1APV,"Balanced, Conservative",0,0.01182796,0.002789866,-0.000568975,0.00268622,-0.000345753,0.01812237,0.000303169,-0.010828878,0.015194025,0.004480614,-0.006367399,-0.006938556,0.001116427,0.013609123,0.002337296,0.009697214,-0.006802021,0.013506868,0.022230018,-0.001184083,-0.005252483,-0.016995547,0.018605481,0.003671523,0.014342631,0.016162768,0.010428861,0.00430967,-0.008824436,0.001277488,-0.007442645,0.005690069,-0.003962956,-0.005621523,0.004044275,0.012902283,-0.009652317,0.005315826,0.005681653,-0.004074478,-0.000307979,0.01031478,0.008069673,-0.002209485,-0.004924054,0.001363673,0.005186202,0.01684596,0.002780276,0.021017381,0.008851973,0.013126018,0.026019223,0.02920427,0.007957219,0.005330184,-0.019089206,-0.008181211,0.030789938,0.007602497,-0.034800883,-0.057100998,0.057624422,0.042458462,0.017125637,-0.001775346,0.023197041,-0.029895363,0.001796619,0.027666093,0.010221952,0.018366799,-10.892955,11.347644,1154011974,2655466.124,1943285.345,5.919677455,5.6359758,0,10.14998906,3.753749338,3.032153611,5.131076567,4.153454268,3.044834589,2.982303645,1.467049117,2.135378472,12.29741219,5.410453255,5.17232169,11.95287661,7
8906-0,SANTANDER DEUDA LATAM,APV,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE LIBRE INVERSION,6,P,8906-0APV,"International Bond, > 365",0,0.017171375,0.002091955,0.023467735,0.009323709,-0.01364039,-0.004118428,-0.031366261,-0.041758152,0.031628382,-0.002566643,-0.026060063,-0.008822226,0.011374565,0.043743759,0.025225494,0.012948169,0.020459975,0.024144816,0.029408696,-0.001399286,0.006551366,-0.027502845,0.005826506,0.021741753,0.018583455,0.007287269,0.014578692,0.006363437,0.004775795,0.011953895,0.013483997,0.009355524,0.009289943,0.003588914,-0.000896602,0.004540182,-0.013850581,-0.004147219,-0.000747404,-0.025565058,-0.019113886,0.027265451,-0.028797152,0.009644879,0.004140057,-0.01022759,0.002684089,0.029132039,0.016602202,0.008522783,0.002702751,0.009955753,0.02576808,0.012400543,-0.036409296,0.016115305,0.01040407,-0.001781282,0.020229611,0.022784106,-0.004086811,-0.229280121,0.026158669,0.074145942,0.039296623,0.02508951,0.020045331,-0.007678451,0.006059417,0.041808814,0.021483632,-0.007433668,-2.9482183,-19.567926,317998131.5,449960.2879,610092.7894,4.491569196,11.84141039,0,10.0413308,-3.789298261,8.077292475,15.95699426,6.46382151,10.27161548,1.919128756,-5.845816588,5.702382155,8.634352098,5.722775208,-2.318543798,27.63329077,2
9490-0,SANTANDER DEUDADOLAR,EJECU,"Fondos de Deuda > 365 Dias Internacional, Mercados Internacionales",FM DE LIBRE INVERSION,6,D,9490-0EJECU,"International Bond, > 365",0,-0.007591126,0.003810912,-0.012289264,0.000311529,0.006912239,0.027938231,0.006479013,-0.016795566,0.012741752,0.008583854,-0.020170061,-0.012315321,-0.008741623,0.006068791,0.008728513,0.028843119,-0.015773427,0.012188916,0.032818059,-0.018127468,-0.008403947,0.003629788,0.006426392,-0.013785842,0.013723642,0.013856042,0.009941807,0.014989503,-0.008423482,-0.004055955,-0.021536063,0.01196743,-0.000121239,0.007535602,0.003936,-0.009146997,-0.01665137,8.59E-05,-0.008585538,-0.000596985,-0.003463342,0.006798573,0.003146513,-0.004521482,-0.011241266,-0.004421825,0.008101541,0.022307976,0.004237568,0.024520674,0.002081543,0.010784805,0.02265334,0.00270668,0.026579613,-0.005640157,-0.001650655,0.007027348,0.004814478,0.016623484,0.006237876,-0.071740622,0.048435956,0.015237528,0.018058894,0.025134022,-0.01065095,-0.002236438,-0.001791214,0.023356813,0.002976142,-0.009232592,-14.504269,8.3996,18332890952,50477592.42,14253254.68,4.326921049,6.375743487,0,12.38275956,,,,,,,-3.118060463,2.597182368,10.19634909,3.792826586,4.942010852,10.47408715,7
8387-9,SANTANDER E,APV,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8387-9APV,"Balanced, Conservative",0,0.010073531,0.00207403,-0.004397659,0.002523686,0.000482351,0.015875183,0.008753357,-0.003064288,0.00506453,0.000467365,-0.002542588,0.007426433,0.010194647,0.007186575,0.00155918,0.003639978,0.004006172,0.007549052,0.013722414,0.004145267,-0.005208852,-0.012335371,0.020564688,0.005873976,0.010887428,0.007843682,0.008317448,0.000793594,-0.005745392,-0.001922921,-0.001951809,-0.001630839,-0.005910917,-0.004189852,0.007841061,0.00439608,0.001269696,0.006643939,0.004394142,0.004090539,0.004325867,0.007130141,0.007135537,0.000252414,-0.00387855,0.005280455,0.0063011,0.009846174,0.002708126,0.015080793,0.006460597,0.018342035,0.022726306,0.027767277,0.014113513,0.001176594,-0.031994928,-0.018181365,0.03564425,0.006455622,-0.031309137,-0.024679152,0.05321836,0.044991014,0.003541355,-0.003299702,0.02480398,-0.02835941,0.008361655,0.012739466,0.008238505,0.018944656,-6.043875,27.280798,3668208143,8393286.001,11798422.25,6.00657005,4.854009923,0,10.47676376,3.568220349,2.159838882,5.601402307,3.053023434,1.422902703,2.158748494,4.373260299,1.186390459,9.58132936,6.863093539,6.631946938,9.653160777,0
